timestamp	spike_count
7714802024.464649	0
7714835339.381485	0
7714868655.298318	0
7714901970.215154	0
7714935286.131987	0
7714968601.048822	0
7715001916.965656	0
7715035231.882492	0
7715068547.799325	0
7715101863.716158	0
7715135178.632994	0
7715168494.549828	0
7715201809.466662	0
7715235125.383496	0
7715268440.300332	0
7715301756.217165	0
7715335071.134001	0
7715368386.050837	0
7715401701.9676695	0
7715435017.884502	0
7715468332.801338	0
7715501648.718172	0
7715534963.635008	0
7715568279.551841	0
7715601594.468677	0
7715634910.3855095	0
7715668225.302345	0
7715701541.219178	0
7715734856.136014	0
7715768172.052848	0
7715801486.969684	0
7715834802.886517	0
7715868118.8033495	0
7715901433.720185	0
7715934749.637019	0
7715968064.553854	0
7716001379.47069	0
7716034695.387524	0
7716068011.304357	0
7716101326.221192	0
7716134642.138025	0
7716167957.054861	0
7716201272.971695	0
7716234588.888528	0
7716267903.805364	0
7716301218.722199	0
7716334534.639032	0
7716367849.555868	0
7716401165.472701	0
7716434481.389535	0
7716467796.30637	0
7716501111.223206	0
7716534427.140039	0
7716567743.056872	0
7716601057.973708	0
7716634373.890541	0
7716667688.807377	0
7716701004.724211	0
7716734319.641046	0
7716767634.557881	0
7716800950.474715	0
7716834266.391548	0
7716867581.308384	0
7716900897.225217	0
7716934212.142053	0
7716967528.058887	0
7717000842.975721	0
7717034158.892555	0
7717067474.809388	0
7717100789.726224	0
7717134105.643057	0
7717167420.559893	0
7717200735.476728	0
7717234051.393561	0
7717267366.310397	0
7717300682.227231	0
7717333997.144067	0
7717367313.0609	0
7717400628.977733	0
7717433943.894568	0
7717467258.811404	0
7717500574.728237	0
7717533890.645071	0
7717567205.561907	0
7717600521.47874	0
7717633836.395576	0
7717667152.312408	0
7717700467.229244	0
7717733783.146078	0
7717767098.062913	0
7717800413.979747	0
7717833728.896583	0
7717867044.813416	0
7717900359.730251	0
7717933675.647084	0
7717966990.56392	0
7718000306.480754	0
7718033621.397589	0
7718066937.314423	0
7718100253.231256	0
7718133568.148091	0
7718166883.064927	0
7718200198.98176	0
7718233514.898594	0
7718266829.815429	0
7718300145.732263	0
7718333460.649098	0
7718366776.565931	0
7718400091.482767	0
7718433407.3996	0
7718466722.316436	0
7718500038.23327	0
7718533353.1501045	0
7718566669.066938	0
7718599983.983774	0
7718633299.900607	0
7718666614.817443	0
7718699930.734276	0
7718733245.651112	0
7718766561.5679455	0
7718799877.484778	0
7718833192.401614	0
7718866508.318447	0
7718899823.235283	0
7718933139.152116	0
7718966454.068952	0
7718999769.9857855	0
7719033084.902621	0
7719066400.819454	0
7719099715.73629	0
7719133031.653123	0
7719166346.569959	0
7719199662.486792	0
7719232977.403627	0
7719266293.320461	0
7719299608.237296	0
7719332924.15413	0
7719366240.070963	1
7719399554.987799	0
7719432870.904632	0
7719466185.821467	0
7719499500.738303	0
7719532816.655137	0
7719566131.571972	0
7719599447.488806	0
7719632763.405639	0
7719666078.3224745	3
7719699394.239307	0
7719732709.156143	0
7719766025.072977	0
7719799339.989813	0
7719832654.906648	0
7719865970.823482	0
7719899286.7403145	0
7719932601.65715	0
7719965917.573983	0
7719999232.490819	0
7720032548.407653	0
7720065863.324488	0
7720099179.241322	0
7720132494.158157	0
7720165810.07499	0
7720199124.991826	0
7720232440.908659	0
7720265755.825495	0
7720299071.742329	0
7720332387.659162	0
7720365702.575997	0
7720399017.492833	0
7720432333.409666	0
7720465649.326499	0
7720498964.243335	1
7720532280.160169	0
7720565595.077004	0
7720598910.993837	0
7720632225.910673	0
7720665541.827506	0
7720698856.744342	0
7720732172.661175	0
7720765487.578011	0
7720798803.494844	0
7720832118.41168	0
7720865434.328513	0
7720898749.245349	0
7720932065.162182	0
7720965380.079018	0
7720998695.995851	0
7721032011.912684	0
7721065327.829517	0
7721098642.746353	0
7721131957.663189	0
7721165272.580025	0
7721198588.496858	0
7721231904.413691	0
7721265219.330526	0
7721298534.247362	0
7721331850.164196	0
7721365166.081029	0
7721398480.997865	0
7721431796.914698	0
7721465111.831533	0
7721498427.748366	0
7721531742.665202	0
7721565058.582036	0
7721598373.498872	0
7721631689.415705	0
7721665004.3325405	0
7721698320.249373	0
7721731636.166206	0
7721764951.083042	0
7721798265.999878	0
7721831581.916712	0
7721864897.833545	0
7721898212.7503805	0
7721931528.667213	0
7721964843.584049	0
7721998159.500882	0
7722031475.417716	0
7722064790.334552	0
7722098105.251388	0
7722131421.1682205	0
7722164736.085056	0
7722198052.001889	0
7722231366.918725	0
7722264682.835558	0
7722297997.752394	0
7722331313.669228	0
7722364628.586063	0
7722397944.502896	0
7722431259.419732	0
7722464575.336565	0
7722497890.253401	0
7722531206.170234	0
7722564522.087068	0
7722597837.003903	0
7722631152.920736	0
7722664467.837572	0
7722697782.754408	0
7722731099.671238	0
7722764413.588077	0
7722797729.5049095	0
7722831045.421743	0
7722864360.338579	0
7722897676.255412	0
7722930991.172248	0
7722964307.089081	0
7722997622.005917	0
7723030937.9227495	0
7723064252.839585	0
7723097568.756419	0
7723130883.673255	0
7723164199.590088	0
7723197514.506924	0
7723230830.423757	0
7723264145.340592	0
7723297461.257425	0
7723330777.174259	0
7723364092.091095	0
7723397407.007931	0
7723430722.924764	0
7723464037.841599	0
7723497353.758432	0
7723530669.675265	0
7723563984.592101	0
7723597300.508935	0
7723630615.425771	0
7723663931.342604	0
7723697246.259439	0
7723730562.176272	0
7723763877.093108	0
7723797193.009941	0
7723830507.926777	0
7723863823.843611	0
7723897138.760447	0
7723930454.677279	0
7723963769.594115	0
7723997085.510948	0
7724030400.427784	0
7724063716.344617	0
7724097031.261453	0
7724130347.178287	0
7724163662.095122	0
7724196978.011955	0
7724230292.928791	0
7724263608.845624	0
7724296923.76246	0
7724330239.679293	0
7724363555.596127	0
7724396870.512962	0
7724430186.429795	0
7724463501.346631	0
7724496817.263464	0
7724530132.1803	0
7724563448.097133	0
7724596763.013968	0
7724630078.930802	0
7724663393.847638	0
7724696709.764471	0
7724730024.681307	0
7724763340.59814	0
7724796655.514976	0
7724829971.431808	0
7724863286.348644	0
7724896602.265478	0
7724929917.182314	0
7724963233.099147	0
7724996549.01598	0
7725029863.932816	0
7725063178.849651	0
7725096494.766484	0
7725129809.68332	0
7725163125.600154	0
7725196441.516987	0
7725229756.433823	0
7725263071.350658	0
7725296387.267491	0
7725329703.184324	0
7725363018.10116	0
7725396334.017994	0
7725429648.93483	0
7725462964.851663	0
7725496279.768498	0
7725529595.685331	0
7725562910.602167	0
7725596226.519	0
7725629541.435836	0
7725662857.35267	0
7725696172.2695055	0
7725729488.186338	0
7725762803.103174	0
7725796119.020007	0
7725829433.936843	0
7725862749.853676	0
7725896065.77051	0
7725929380.6873455	0
7725962695.604181	0
7725996011.521014	0
7726029327.437847	0
7726062642.354683	0
7726095958.271516	0
7726129273.188352	0
7726162589.1051855	0
7726195904.022021	0
7726229219.938854	0
7726262534.85569	0
7726295850.772523	0
7726329165.689359	0
7726362481.606192	0
7726395796.523027	0
7726429112.439861	0
7726462427.356697	0
7726495743.27353	0
7726529058.190366	0
7726562374.107199	0
7726595690.024032	0
7726629004.940867	0
7726662319.857703	0
7726695635.774537	0
7726728950.691373	0
7726762266.608206	0
7726795582.525039	0
7726828897.4418745	0
7726862213.358707	0
7726895528.275543	0
7726928844.192377	0
7726962159.109213	0
7726995474.026049	0
7727028789.942882	0
7727062105.8597145	0
7727095420.77655	0
7727128736.693383	0
7727162051.610219	0
7727195367.527053	0
7727228682.443889	0
7727261998.360722	0
7727295314.2775545	0
7727328629.19439	0
7727361944.111226	0
7727395260.028059	0
7727428574.944895	0
7727461890.861729	0
7727495205.778564	0
7727528521.695397	0
7727561836.612233	0
7727595152.529066	0
7727628468.445899	0
7727661783.362735	0
7727695099.279569	0
7727728414.196404	0
7727761730.113237	0
7727795045.030073	0
7727828359.946909	0
7727861675.863742	0
7727894991.780575	0
7727928306.697411	0
7727961622.614244	0
7727994937.53108	0
7728028253.447913	0
7728061568.364749	0
7728094884.281582	0
7728128199.198418	0
7728161515.115251	0
7728194830.032086	0
7728228145.94892	0
7728261461.865753	0
7728294776.782589	0
7728328093.69942	0
7728361407.616258	0
7728394723.533091	0
7728428038.449926	0
7728461354.36676	0
7728494669.283596	0
7728527985.200429	0
7728561300.117265	0
7728594615.034101	0
7728627930.950933	0
7728661246.867766	0
7728694561.784602	0
7728727877.701436	0
7728761192.618272	0
7728794508.535105	0
7728827823.451941	0
7728861139.368773	0
7728894454.285609	0
7728927770.202442	0
7728961085.119278	0
7728994401.036112	0
7729027715.952948	0
7729061031.869781	0
7729094346.786616	0
7729127662.703449	0
7729160977.620285	0
7729194293.537118	0
7729227608.453954	0
7729260924.370788	0
7729294239.287623	0
7729327555.204456	0
7729360870.121292	0
7729394186.038125	0
7729427501.954958	0
7729460816.871794	0
7729494132.788628	0
7729527447.705463	0
7729560763.622296	0
7729594078.539132	0
7729627393.455968	0
7729660709.372801	0
7729694025.289634	0
7729727340.20647	0
7729760656.123303	0
7729793971.040139	0
7729827286.956972	0
7729860601.873808	0
7729893917.790641	0
7729927232.707477	0
7729960549.624308	0
7729993863.541145	0
7730027179.457979	0
7730060494.374815	0
7730093810.291648	0
7730127126.208481	0
7730160441.125317	0
7730193757.04215	0
7730227071.958985	0
7730260387.875819	0
7730293702.792655	0
7730327018.709488	0
7730360333.626324	0
7730393649.543157	0
7730426964.459992	0
7730460280.376825	0
7730493595.293661	0
7730526911.210495	0
7730560226.127331	0
7730593542.044164	0
7730626856.9609995	0
7730660172.877832	0
7730693487.794668	0
7730726803.711501	0
7730760118.628337	0
7730793434.545171	0
7730826749.462007	0
7730860065.3788395	0
7730893381.295672	0
7730926696.212508	0
7730960011.129344	0
7730993327.046177	0
7731026641.963013	0
7731059957.879847	0
7731093273.7966795	0
7731126588.713515	0
7731159904.630348	0
7731193219.547184	0
7731226536.464015	0
7731259850.380853	0
7731293166.297687	0
7731326481.214522	0
7731359797.131355	0
7731393112.048191	0
7731426427.965024	0
7731459742.88186	0
7731493058.798693	0
7731526373.7155285	0
7731559689.632362	0
7731593005.549195	0
7731626320.466031	0
7731659635.382867	0
7731692951.2997	0
7731726266.216536	0
7731759582.1333685	0
7731792897.050204	0
7731826212.967038	0
7733725193.226599	0
7733758508.143435	0
7733791824.060267	0
7733825138.977103	0
7733858454.893937	0
7733891769.810773	0
7733925085.727606	0
7733958400.644442	0
7733991716.561275	0
7734025032.478108	0
7734058347.394943	0
7734091662.311779	0
7734124978.228613	0
7734158293.145449	0
7734191609.062282	0
7734224927.979107	0
7734258239.89595	0
7734291555.812783	0
7734324870.729619	0
7734358186.646453	0
7734391501.563289	0
7734424817.480122	0
7734458132.396957	0
7734491448.31379	0
7734524763.230626	0
7734558079.147459	0
7734591395.064293	0
7734624709.981129	0
7734658024.8979645	0
7734691340.814797	0
7734724655.731633	0
7734757971.648466	0
7734791286.565302	0
7734824602.482135	0
7734857917.398971	0
7734891233.3158045	0
7734924548.23264	0
7734957864.149473	0
7734991179.066309	0
7735024494.983142	0
7735057809.899978	0
7735091125.816811	0
7735124440.733646	0
7735157756.65048	0
7735191072.567313	0
7735224387.484149	0
7735257703.400982	0
7735291018.317818	0
7735324334.234651	0
7735357649.151486	0
7735390965.06832	0
7735424279.985156	0
7735457595.901989	0
7735490910.818825	0
7735524226.735658	0
7735557541.6524935	0
7735590857.569326	0
7735624172.486162	0
7735657488.402996	0
7735690803.319832	0
7735724119.236665	0
7735757434.153501	0
7735790750.0703335	0
7735824064.987169	0
7735857380.904002	0
7735890696.820836	0
7735924012.737669	0
7735957327.654505	0
7735990642.571341	0
7736023958.4881735	0
7736057273.405009	0
7736090589.321842	0
7736123904.238678	0
7736157220.155512	0
7736190535.072348	0
7736223850.989181	0
7736257165.906016	0
7736290481.822849	0
7736323796.739685	0
7736357112.656518	0
7736390427.573354	0
7736423743.490188	0
7736457059.407021	0
7736490374.323856	0
7736523689.240692	0
7736557005.157525	0
7736590321.074359	0
7736623635.991194	0
7736656951.908028	0
7736690266.824863	0
7736723582.741696	0
7736756897.658532	0
7736790212.575368	0
7736823528.492201	0
7736856844.409035	0
7736890159.32587	0
7736923475.242703	0
7736956790.159539	0
7736990106.076372	0
7737023420.993208	0
7737056736.910041	0
7737090051.826877	0
7737123367.74371	0
7737156682.660545	0
7737189998.577379	0
7737223314.494212	0
7737256629.411048	0
7737289944.327884	0
7737323260.244717	0
7737356575.161552	0
7737389891.078385	0
7737423206.995219	0
7737456521.912055	0
7737489837.828888	0
7737523152.745724	0
7737556467.6625595	0
7737589783.579392	0
7737623099.496226	0
7737656414.413061	0
7737689730.329895	0
7737723045.246731	0
7737756361.163564	0
7737789676.0803995	0
7737822991.997232	0
7737856306.914068	0
7737889622.830902	0
7737922937.747737	0
7737956253.664571	0
7737989568.581407	0
7738022884.4982395	0
7738056199.415075	0
7738089515.331908	0
7738122831.248742	0
7738156146.165577	0
7738189461.082413	0
7738222776.999247	0
7738256091.916082	0
7738289407.832915	0
7738322723.749748	0
7738356038.666584	0
7738389354.583418	0
7738422669.500253	0
7738455984.4170885	0
7738489300.333922	0
7738522616.250755	0
7738555931.167591	0
7738589247.084424	0
7738622562.00126	0
7738655877.918094	0
7738689192.8349285	0
7738722508.751762	0
7738755823.668598	0
7738789139.585431	0
7738822455.502264	0
7738855770.4191	0
7738889086.335934	0
7738922401.2527685	0
7738955717.169602	0
7738989032.086438	0
7739022347.003274	0
7739055662.920107	0
7739088978.83694	0
7739122293.753776	0
7739155609.670609	0
7739188924.587444	0
7739222240.504278	0
7739255555.421114	0
7739288871.337947	0
7739322187.25478	0
7739355502.171616	0
7739388817.088451	0
7739422133.005285	0
7739455447.92212	0
7739488763.838954	0
7739522078.75579	0
7739555394.672623	0
7739588709.589458	0
7739622025.506291	0
7739655340.423127	0
7739688656.339961	0
7739721971.256796	0
7739755287.17363	0
7739788602.090466	0
7739821918.007298	0
7739855232.924134	0
7739888548.840967	0
7739921864.757801	0
7739955179.674636	0
7739988495.59147	0
7740021810.508306	0
7740055125.425141	0
7740088441.341974	0
7740121757.258807	0
7740155072.175643	0
7740188388.092477	0
7740221704.00931	0
7740255018.926146	0
7740288333.842981	0
7740321649.759814	0
7740354964.67665	0
7740388280.593483	0
7740421595.510319	0
7740454911.427153	0
7740488227.343986	0
7740521542.260821	0
7740554857.177657	0
7740588173.09449	0
7740621489.011323	0
7740654803.928159	0
7740688118.844995	0
7740721434.761828	0
7740754750.678661	0
7740788065.595497	0
7740821380.512333	0
7740854696.429166	0
7740888011.346002	0
7740921327.262835	0
7740954643.179668	0
7740987958.096503	0
7741021274.013337	0
7741054588.930173	0
7741087904.847006	0
7741121220.763839	0
7741154535.680675	0
7741187851.597508	0
7741221166.514344	0
7741254481.431179	0
7741287797.348013	0
7741321112.264849	0
7741354428.181682	0
7741387743.098517	0
7741421059.01535	0
7741454373.932186	0
7741487689.84902	0
7741521005.765853	0
7741554320.682689	0
7741587636.599522	0
7741620951.516357	0
7741654266.433193	0
7741687582.350026	0
7741720897.266862	0
7741754213.183695	0
7741787529.100529	0
7741820844.0173645	0
7741854159.934197	0
7741887474.851033	0
7741920789.767869	0
7741954105.684702	0
7741987421.601536	0
7742020736.518371	0
7742054052.4352045	0
7742087368.352037	0
7742120683.268873	0
7742153999.185706	0
7742187314.102542	0
7742220629.019378	0
7742253944.936212	0
7742287260.8530445	0
7742320575.76988	0
7742353890.686716	0
7742387206.603549	0
7742420521.520385	0
7742453837.437218	0
7742487153.354052	0
7742520468.270887	0
7742553784.18772	0
7742587099.104556	0
7742620415.021389	0
7742653729.938225	0
7742687045.855058	0
7742720360.7718935	0
7742753676.688727	0
7742786991.605562	0
7742820307.522396	0
7742853622.439232	0
7742886938.356065	0
7742920253.272901	0
7742953569.1897335	0
7742986884.106569	0
7743020200.023403	0
7743053515.940236	0
7743086830.857072	0
7743120146.773905	0
7743153461.690741	0
7743186777.6075735	0
7743220092.524409	0
7743253408.441243	0
7743286723.358079	0
7743320039.274912	0
7743353354.191748	0
7743386670.108581	0
7743419985.025416	0
7743453300.942249	0
7743486615.859085	0
7743519931.775919	0
7743553246.692754	0
7743586562.609588	0
7743619878.526421	0
7743653193.443256	0
7743686508.360092	0
7743719824.276925	0
7743753139.193761	0
7743786455.110595	0
7743819770.02743	0
7743853085.944263	0
7743886400.861099	0
7743919716.777932	0
7743953031.694768	0
7743986347.611601	0
7744019663.528435	0
7744052978.445271	0
7744086293.362105	0
7744119609.278939	0
7744152925.195772	0
7744186240.112608	0
7744219556.029441	0
7744252870.946277	0
7744286186.863111	0
7744319501.779946	0
7744352817.696779	0
7744386133.613612	0
7744419448.530448	0
7744452763.447284	0
7744486079.364117	0
7744519394.280952	0
7744552710.197786	0
7744586025.114621	0
7744619341.031455	0
7744652655.948291	0
7744685971.865124	0
7744719287.781957	0
7744752602.698792	0
7744785917.615628	0
7744819233.532462	0
7744852548.449297	0
7744885864.366131	0
7744919180.282964	0
7744952495.1998	0
7744985810.116635	0
7745019126.033468	0
7745052441.950302	0
7745085756.867138	0
7745119071.783973	0
7745152387.700807	0
7745185703.61764	0
7745219018.534475	0
7745252334.451308	0
7745285649.368144	0
7745318965.284978	0
7745352280.201814	0
7745385596.118647	0
7745418912.03548	0
7745452226.952315	0
7745485541.869151	0
7745518857.785984	0
7745552172.70282	0
7745585488.619654	0
7745618803.536489	0
7745652119.453322	0
7745685434.370158	0
7745718750.286991	0
7745752065.203827	0
7745785381.12066	0
7745818697.037494	0
7745852011.9543295	0
7745885326.871164	0
7745918642.787998	0
7745951957.704834	0
7745985273.621667	0
7746018588.538503	0
7746051904.455336	0
7746085220.3721695	0
7746118535.289005	0
7746151851.205838	0
7746185166.122674	0
7746218482.039507	0
7746251796.956343	0
7746285112.873176	0
7746318427.790011	0
7746351743.706845	0
7746385058.62368	0
7746418374.540514	0
7746451689.45735	0
7746485005.374183	0
7746518320.2910185	0
7746551636.207851	0
7746584951.124687	0
7746618267.041521	0
7746651581.958356	0
7746684897.87519	0
7746718212.792026	0
7746751529.708856	0
7746784843.625694	0
7746818159.542527	0
7746851475.459361	0
7746884790.376197	0
7746918105.293032	0
7746951421.209866	0
7746984737.1266985	0
7747018052.043534	0
7747051367.960367	0
7747084682.877203	0
7747117998.794037	0
7747151313.710873	0
7747184629.627706	0
7747217944.544541	0
7747251260.461374	0
7747284575.37821	0
7747317891.295043	0
7747351206.211879	0
7747384522.128713	0
7747417837.0455475	0
7747451152.962381	0
7747484468.879214	0
7747517783.79605	0
7747551098.712886	0
7747584414.629719	0
7747617729.546555	0
7747651046.463386	0
7747684361.380221	0
7747717676.297057	0
7747750992.21389	0
7747784307.130726	0
7747817623.047559	0
7747850937.964395	0
7747884253.881228	0
7747917568.798064	0
7747950883.714899	0
7747984199.631733	0
7748017515.548566	0
7748050830.465402	0
7748084146.382235	0
7748117461.29907	0
7748150777.215904	0
7748184092.13274	0
7748217408.049573	0
7748250722.966409	0
7748284038.883242	0
7748317353.800077	0
7748350669.71691	0
7748383984.633746	0
7748417300.55058	0
7748450615.467415	0
7748483931.384249	0
7748517247.301082	0
7748550562.217917	0
7748583878.13475	0
7748617193.051586	0
7748650507.968422	0
7748683824.885253	0
7748717139.802089	0
7748750454.7189245	0
7748783774.635748	0
7748817085.552593	0
7748850401.469426	0
7748883716.386262	0
7748917032.303096	0
7748950347.219932	0
7748983663.136765	0
7749016978.0536	0
7749050293.970433	0
7749083609.887266	0
7749116924.804102	0
7749150239.720938	0
7749183555.637772	0
7749216870.554606	0
7749250186.47144	0
7749283501.388276	0
7749316817.305109	0
7749350132.221945	0
7749383448.138778	0
7749416764.055612	0
7749450078.972447	0
7749483393.889282	0
7749516709.806116	0
7749550024.722952	0
7749583340.639785	0
7749616656.556618	0
7749649971.4734535	0
7749683286.390289	0
7749716602.307123	0
7749749918.223956	0
7749783233.140792	0
7749816548.057628	0
7749849863.974461	0
7749883179.891294	0
7749916494.808129	0
7749949810.724963	0
7749983125.641799	0
7750016441.558632	0
7750049756.475468	0
7750083072.392301	0
7750116387.309136	0
7750149703.225969	0
7750183018.142805	0
7750216334.059639	0
7750249648.976474	0
7750282964.893308	0
7750316279.810143	0
7750349595.726976	0
7750382910.643812	0
7750416226.560645	0
7750449541.477481	0
7750482857.394315	0
7750516172.31115	0
7750549488.227983	0
7750582804.144816	0
7750616119.061652	0
7750649434.978485	0
7750682749.895321	0
7750716064.812157	0
7750749380.728991	0
7750782696.6458235	0
7750816011.562659	0
7750849327.479492	0
7750882642.396328	0
7750915958.313161	0
7750949273.229997	0
7750982589.146831	0
7751015904.063665	1
7751049219.980499	0
7751082535.897332	0
7751115850.814168	0
7751149165.731004	0
7751182481.647837	0
7751215797.564671	0
7751249112.481506	0
7751282427.398341	0
7751315743.315175	0
7751349059.232008	0
7751382374.148844	0
7751415699.065655	0
7751449004.982512	0
7751482320.899346	0
7751515635.816182	0
7751548950.733017	0
7751582266.649851	0
7751615581.566687	0
7751648897.48352	0
7751682212.400355	0
7751715529.317186	0
7751748843.234024	0
7751782160.150855	0
7751815475.067691	0
7751848789.984527	0
7755646749.503652	0
7755680065.420485	0
7755713380.33732	0
7755746695.254156	0
7755780011.170989	0
7755813327.087822	0
7755846642.004658	0
7755879957.921492	0
7755913272.838326	0
7755946587.755162	0
7755979903.671996	0
7756013219.588829	0
7756046534.505665	0
7756079850.422498	0
7756113166.339332	0
7756146481.256167	0
7756179796.173002	0
7756213112.089836	0
7756246428.006669	0
7756279742.923505	0
7756313057.840341	0
7756346373.757174	0
7756379688.674009	0
7756413004.590843	0
7756446320.507676	0
7756479635.424512	0
7756512950.341348	0
7756546266.258181	0
7756579582.175014	0
7756612897.091849	0
7756646213.008683	0
7756679527.925518	0
7756712843.842352	0
7756746158.759188	0
7756779474.676021	0
7756812789.592856	0
7756846105.509689	0
7756879420.426525	0
7756912736.343359	0
7756946051.260194	0
7756979367.177028	0
7757012682.0938635	0
7757045998.010696	0
7757079312.927532	0
7757112628.844365	0
7757145943.761201	0
7757179259.678035	0
7757212575.594868	0
7757245890.5117035	0
7757279205.428539	0
7757312521.345372	0
7757345836.262208	0
7757379152.179041	0
7757412467.095877	0
7757445783.012711	0
7757479097.929545	0
7757512413.846379	0
7757545729.763212	0
7757579044.680048	0
7757612360.596881	0
7757645675.513717	0
7757812253.097888	0
7757845568.014724	0
7757878883.931557	0
7757912198.8483925	0
7757945514.765226	0
7757978829.682061	0
7758012145.598895	0
7758045461.515728	0
7758078775.432567	0
7758112091.3494	0
7758145407.2662325	0
7758178722.183068	0
7758212038.099902	0
7758245353.016737	0
7758278668.933571	0
7758311983.850407	0
7758345299.76724	0
7758378614.684075	0
7758411930.600908	0
7758445245.517744	0
7758478561.434577	0
7758511876.351413	0
7758545192.268247	0
7758578507.185082	0
7758611823.101915	0
7758645138.018751	0
7758678453.935584	0
7758711768.85242	0
7758745084.769253	0
7758778399.686089	0
7758811715.602922	0
7758845030.519758	0
7758878346.436591	0
7758911661.353427	0
7758944977.27026	0
7758978293.187094	0
7759011612.103919	0
7759044924.020762	0
7759078238.937598	0
7759111554.854431	0
7759144870.771264	0
7759178184.688103	0
7759211500.604936	0
7759244816.52177	0
7759278131.438604	0
7759311447.355438	0
7759344762.272274	0
7759378078.189107	0
7759411393.105943	0
7759444709.022776	0
7759478023.939611	0
7759511340.856442	0
7759544654.77328	0
7759577970.690114	0
7759611285.60695	0
7759644601.523783	0
7759677916.4406185	0
7759711232.357451	0
7759744547.274287	0
7759777863.19112	0
7759811178.107956	0
7759844494.02479	0
7759877808.941626	0
7759911124.8584585	0
7759944439.775294	0
7759977755.692127	0
7760011070.608963	0
7760044386.525796	0
7760077701.442632	0
7760111017.359466	0
7760144332.276301	0
7760177648.193134	0
7760210964.109967	0
7760244279.026803	0
7760277594.943637	0
7760310909.860472	0
7760344225.777306	0
7760377540.694141	0
7760410856.610974	0
7760444171.52781	0
7760477487.444643	0
7760510802.361479	0
7760544118.278312	0
7760577433.1951475	0
7760610749.111981	0
7760644064.028817	0
7760677379.94565	0
7760710694.862486	0
7760744010.779319	0
7760777326.696153	0
7760810641.6129875	0
