timestamp	spike_count
10669336470.844936	0
10669369786.8928	0
10669403101.94066	0
10669436416.988523	1
10669469733.036386	0
10669503048.084248	0
10669536364.13211	0
10669569679.179974	0
10669602994.227835	0
10669636310.275698	0
10669669626.32356	0
10669702941.371424	0
10669736256.419285	0
10669769572.467148	0
10669802887.51501	0
10669836203.562874	0
10669869518.610735	0
10669902834.658598	0
10669936149.70646	0
10669969465.754324	0
10670002780.802185	0
10670036096.85005	0
10670069411.897911	0
10670102727.945774	0
10670136042.993635	0
10670169358.041498	0
10670202674.089361	0
10670235990.137224	0
10670269305.185087	0
10670302620.232948	0
10670335936.280811	0
10670369251.328672	0
10670402567.376537	0
10670435883.4244	0
10670469198.472261	0
10670502513.520124	0
10670535829.567987	0
10670569144.615849	0
10670602460.663712	0
10670635775.711575	0
10670669091.759438	0
10670702406.807299	0
10670735721.855162	0
10670769037.903025	0
10670802352.950886	0
10670835668.998749	0
10670868984.046612	0
10670902300.094475	0
10670935615.142336	0
10670968931.190199	0
10671002246.238062	0
10671035562.285925	0
10671068877.333786	0
10671102193.381649	0
10671135508.429512	0
10671168823.477373	0
10671202139.525236	0
10671235454.5731	0
10671268770.620962	0
10671302085.668823	0
10671335401.716686	0
10671368716.76455	0
10671402032.812412	0
10671435347.860273	0
10671468663.908138	0
10671501978.956	0
10671535294.00386	0
10671568610.051725	0
10671601925.099586	0
10671635241.14745	0
10671668556.19531	0
10671701872.243176	0
10671735187.291037	0
10671768503.3389	0
10671801818.386763	0
10671835133.434624	0
10671868449.482487	0
10671901764.530348	0
10671935080.578213	0
10671968396.626076	0
10672001711.673937	0
10672035026.7218	0
10672068342.769663	0
10672101657.817524	0
10672134973.865387	0
10672168288.91325	0
10672201604.961113	0
10672234920.008974	0
10672268236.056837	0
10672301551.1047	0
10672334867.152563	0
10672368182.200424	0
10672401498.248287	0
10672434813.29615	0
10672468128.344011	0
10672501444.391874	0
10672534759.439737	0
10672568075.4876	0
10672601390.535461	0
10672634706.583324	0
10672668021.631187	0
10672701337.67905	0
10672734652.726912	0
10672767968.774776	0
10672801283.822638	0
10672834599.8705	0
10672867914.918362	0
10672901229.966225	0
10672934546.014088	0
10672967861.061949	0
10673001177.109814	0
10673034492.157675	0
10673067808.205538	0
10673101123.253399	0
10673134439.301264	0
10673167754.349125	0
10673201070.396988	0
10673234385.44485	0
10673267700.492712	0
10673301016.540575	0
10673334331.588438	0
10673367647.636301	0
10673400962.684162	0
10673434278.732025	0
10673467593.779888	0
10673500909.827751	0
10673534224.875612	0
10673567540.923475	0
10673600855.971338	0
10673634172.019201	0
10673667487.067062	0
10673700802.114925	0
10673734118.162788	0
10673767433.21065	0
10673800749.258512	0
10673834064.306376	0
10673867380.354239	0
10673900695.4021	0
10673934011.449963	0
10673967326.497826	0
10674000642.545689	0
10674033957.59355	0
10674067272.641413	0
10674100589.689278	0
10674133903.737137	0
10674167219.785	0
10674200535.832865	0
10674233850.880726	0
10674267165.928587	0
10674300481.976452	0
10674333797.024313	0
10674367113.072176	0
10674400428.120037	0
10674433744.167902	0
10674467059.215763	0
10674500374.263624	0
10674533690.31149	0
10674567005.35935	0
10674600321.407213	0
10674633636.455074	0
10674666952.50294	0
10674700267.5508	0
10674733583.598663	0
10674766898.646526	0
10674800214.69439	0
10674833529.74225	0
10674866845.790113	0
10674900160.837976	0
10674933475.885838	0
10674966791.9337	0
10675000107.981564	0
10675033423.029427	0
10675066739.07729	0
10675100054.12515	0
10675133369.173014	0
10675166685.220877	0
10675200000.268738	0
10675233316.3166	0
10675266631.364464	0
10675299947.412327	0
10675333262.460188	0
10675366578.50805	0
10675399893.555914	0
10675433208.603775	0
10675466524.651638	0
10675499839.699501	0
10675533155.747364	0
10675566470.795225	0
10675599786.843088	0
10675633101.890951	0
10675666417.938814	0
10675699732.986675	0
10675733048.034538	0
10675766364.082401	0
10675799680.130264	0
10675832995.178127	0
10675866310.225988	0
10675899626.273851	0
10675932942.321714	0
10675966257.369577	0
10675999572.417439	0
10676032888.465302	0
10676066203.513165	0
10676099519.561028	0
10676132834.608889	0
10676166150.656752	0
10676199465.704615	0
10676232781.752478	0
10676266096.800339	0
10676299412.848202	0
10676332727.896065	0
10676366043.943928	0
10676399358.991789	0
10676432675.039652	0
10676465990.087515	0
10676499305.135376	0
10676532621.183239	0
10676565936.231102	0
10676599252.278965	0
10676632567.326826	0
10676665882.37469	0
10676699198.422552	0
10676732514.470415	0
10676765829.518276	0
10676799145.566141	0
10676832460.614002	0
10676865775.661863	0
10676899091.709726	0
10676932406.75759	0
10676965722.805452	0
10676999037.853313	0
10677032353.901178	0
10677065668.94904	0
10677098984.996902	0
10677132300.044764	0
10677165616.092628	0
10677198931.14049	0
10677232247.188353	0
10677265562.236216	0
10677298878.284079	0
10677332192.331938	0
10677365508.3798	0
10677398824.427666	0
10677432139.475527	0
10677465455.52339	0
10677498770.571253	1
10677532085.619114	0
10677565401.666977	0
10677598717.71484	0
10677632032.762703	0
10677665347.810564	0
10677698663.858427	0
10677731978.90629	0
10677765294.954153	0
10677798610.002014	0
10677831926.049877	0
10677865241.09774	0
10677898557.145603	0
10677931872.193464	0
10677965188.241327	0
10677998503.28919	0
10678031819.337053	0
10678065134.384914	0
10678098450.432777	0
10678131765.48064	0
10678165080.528502	0
10678198396.576365	0
10678231711.624228	0
10678265027.67209	0
10678298342.719952	0
10678331657.767815	0
10678364973.815678	0
10678398289.86354	0
10678431604.911402	0
10678464919.959265	0
10678498236.007128	0
10678531551.054989	0
10678564867.102854	0
10678598182.150715	0
10678631498.198578	0
10678664813.246439	0
10678698128.294302	0
10678731444.342165	0
10678764760.390028	0
10678798075.437891	0
10678831390.485752	0
10678864706.533615	0
10678898021.581476	0
10678931337.629341	0
10678964653.677204	0
10678997968.725065	0
10679031283.772928	0
10679064598.82079	0
10679097914.868652	0
10679131230.916515	0
10679164545.964378	0
10679197861.01224	0
10679231177.060102	0
10679264492.107965	0
10679297808.155828	0
10679331123.20369	0
10679364439.251553	0
10679397754.299416	0
10679431070.347279	0
10679464385.39514	0
10679497701.443003	0
10679531016.490866	0
10679564332.538729	0
10679597647.58659	0
10679630962.634453	0
10679664278.682316	0
10679697594.730179	0
10679730909.77804	0
10679764225.825905	0
10679797540.873766	0
10679830855.921627	0
10679864171.96949	0
10679897487.017353	0
10679930803.065216	0
10679964118.113077	0
10679997433.16094	0
10680030749.208803	0
10680064065.256666	0
10680097380.304527	0
10680130696.352392	0
10680164011.400253	0
10680197326.448114	0
10680230642.49598	0
10680263957.54384	0
10680297273.591703	0
10680330588.639566	0
10680363904.68743	0
10680397219.73529	0
10680430535.783154	0
10680463850.831017	0
10680497166.87888	0
10680530481.92674	0
10680563796.974604	0
10680597113.022467	0
10680630428.070328	0
10680663744.11819	0
10681263422.979715	0
10681296738.027578	0
10681330054.075441	0
10681363370.123304	0
10681396685.171165	0
10681430000.219028	0
10681463316.266891	0
10681496631.314753	0
10681529947.362617	0
10681563262.410479	0
10681596578.458342	0
10681629893.506203	0
10681663209.554068	0
10681696524.601929	0
10681729840.649792	0
10681763155.697655	0
10681796471.745518	0
10681829786.793379	0
10681863101.841242	0
10681896417.889105	0
10681929732.936966	0
10681963048.984829	0
10681996364.032692	0
10682029680.080555	0
10682062995.128416	0
10682096311.17628	0
10682129626.224142	0
10682162942.272005	0
10682196257.319866	0
10682229573.36773	0
10682262888.415592	0
10682296203.463453	0
10682329519.511316	0
10682362834.55918	0
10682396150.607042	0
10682429465.654903	0
10682462781.702766	0
10682496096.75063	0
10682529412.798492	0
10682562727.846354	0
10682596042.894217	0
10682629358.94208	0
10682662674.989943	0
10682695990.037804	0
10682729306.085669	0
10682762621.13353	0
10688659465.605194	0
10688692781.653057	0
10688726096.700918	0
10688759412.748783	0
10688792727.796644	0
10688826043.844507	0
10688859358.89237	0
10688892674.940233	0
10688925989.988094	0
10688959306.035957	0
10688992621.08382	0
10689025936.131681	0
10689059252.179544	0
10689092567.227407	0
10689125883.27527	0
10689159198.323132	0
10689192514.370995	0
10689225829.418858	0
10689259144.466719	0
10689292460.514582	0
10689325776.562445	0
10689359091.610308	0
10689392407.65817	0
10689425722.706032	0
10689459037.753895	0
10689492353.801758	0
10689525668.849619	0
10689558984.897482	0
10689592299.945345	0
10689625614.993206	0
10689658931.041069	0
10689692247.088932	0
10689725562.136795	0
10689758877.184656	0
10689792193.23252	0
10689825508.280382	0
10689858824.328245	0
10689892140.376108	0
10689925455.42397	0
10689958770.471832	0
10689992086.519695	0
10690025401.567556	0
10690058717.615421	0
10690092032.663282	0
10690125347.711143	0
10690158663.759007	0
10690191979.806871	0
10690225294.854733	0
10690258610.902596	0
10690291925.950459	0
10690325240.99832	0
10690358557.046183	0
10690391872.094044	0
10690425188.141909	0
10690458503.18977	0
10690491818.23763	0
10690525134.285496	0
10690558450.333359	0
10690591765.38122	0
10690625080.429083	0
10690658396.476946	0
10690691711.524807	0
10690725027.57267	0
10690758342.620533	0
10690791658.668396	0
10690824973.716257	0
10690858289.76412	0
10690891604.811983	0
10690924920.859846	0
10690958235.907707	0
10690991550.95557	0
10691024867.003433	0
10691058182.051294	0
10691091498.099157	0
10691124814.14702	0
10691158129.194883	0
10691191445.242746	0
10691224760.290607	0
10691258075.33847	0
10691291391.386333	0
10691324706.434195	0
10691358022.482058	0
10691391337.52992	0
10691424652.577782	0
10691457968.625645	0
10691491283.673508	0
10691524599.72137	0
10691557914.769232	0
10691591230.817097	0
10691624545.864958	0
10691657861.91282	0
10691691176.960682	0
10691724493.008547	0
10691757808.056408	0
10691791124.10427	0
10691824439.152134	0
10691857754.199995	0
10691891070.247858	0
10691924385.29572	0
10691957701.343584	0
10691991017.391447	0
10692024332.439308	0
10692057647.487171	0
10692090967.53504	0
10692124278.582895	0
10692157594.630758	0
10692190909.678621	0
10692224225.726484	0
10692257540.774345	0
10692290856.822208	0
10692324171.870071	0
10698920643.34685	0
10698953958.394712	0
10698987274.442575	0
10699020589.490437	0
10699053905.5383	0
10699087220.586163	0
10699120535.634024	0
10699153851.681887	0
10699187166.72975	0
10699220482.777613	0
10699253797.825474	0
10699287113.873337	0
10699320428.9212	0
10699353744.969063	0
10699387060.016924	0
10699420376.064787	0
10699453691.11265	0
10699487006.160511	0
10699520322.208374	0
10699553638.256239	0
10699586953.3041	0
10699620269.351963	0
10699653584.399824	0
10699686899.447687	0
10699720215.49555	0
10699753530.543411	0
10699786846.591276	0
10699820161.639137	0
10699853477.687	0
10699886792.734861	0
10699920108.782726	0
10699953423.830587	0
10699986739.87845	0
10700020054.926313	0
10700053369.974174	0
10700086686.022038	0
10700120002.0699	0
10700153317.117764	0
10700186633.165627	0
10700219948.213488	0
10700253263.26135	0
10700286579.309214	0
10700319894.357075	0
10700353210.404938	0
10700386525.4528	0
10700419841.500664	0
10700453157.548527	0
10700486472.596388	0
10700519787.64425	0
10700553103.692114	0
10700586418.739975	0
10700619734.787838	0
10700653049.835701	0
10700686364.883562	0
10700719680.931425	0
10700752995.979288	0
10700786312.027151	0
10700819627.075012	0
10700852943.122875	0
10700886258.170738	0
10700919573.2186	0
10700952889.266462	0
10700986205.314327	0
10701019520.362188	0
10701052835.41005	0
10701086151.457914	0
10701119466.505775	0
10701152782.553638	0
10701186097.6015	0
10701219413.649364	0
10701252728.697226	0
10701286043.745087	0
10701319359.792952	0
10701352674.840813	0
10701385990.888676	0
10701419305.936537	0
10701452621.984402	0
10701485937.032263	0
10701519253.080126	0
10701552568.127989	0
10701585884.175852	0
10701619199.223713	0
10701652515.271576	0
10701685830.319439	0
10701719145.3673	0
10701752461.415163	0
10701785776.463026	0
10701819092.51089	0
10701852407.55875	0
10701885723.606613	0
10701919038.654476	0
10701952354.70234	0
10701985669.7502	0
10702018985.798063	0
10702052300.845926	0
10702085616.89379	0
10702118931.94165	0
10702152246.989513	0
10702185563.037376	0
10702218879.08524	0
10702252194.1331	0
10702285509.180964	0
10702318825.228827	0
10702352141.27669	0
10702385456.32455	0
10702418771.372414	0
10702452087.420277	0
10702485402.468138	0
10702518718.516003	0
10702552033.563864	0
10702585349.611727	0
10702618664.659588	0
10702651979.70745	0
10702685295.755314	0
10702718610.803175	0
10702751926.85104	0
10702785241.898901	0
10702818557.946764	0
10702851872.994627	0
10702885189.04249	0
10702918504.090351	0
10702951819.138212	0
10702985135.186077	0
10703018451.23394	0
10703051766.281801	0
10703085081.329664	0
10703118397.377527	0
10703151712.425388	0
10703185028.473251	0
10703218343.521114	0
10703251659.568977	0
10703284974.616838	0
10703318290.664701	0
10703351605.712564	0
10703384921.760427	0
10703418236.808289	0
10703451551.856152	0
10703484867.904015	0
10703518182.951876	1
10703551498.999739	0
10703584814.047602	0
10703618130.095465	0
10703651445.143326	0
10703684761.191189	0
10703718076.239052	0
10703751392.286915	0
10703784707.334776	0
10703818023.38264	0
10703851338.430502	0
10703884654.478365	0
10703917969.526226	0
10703951284.57409	0
10703984600.621952	0
10704017915.669813	0
10704051231.717678	0
10704084551.765547	0
10704117862.813402	0
10704151177.861263	0
10704184493.909128	0
10704217808.95699	0
10704251125.004852	0
10704284440.052715	0
10704317755.100576	0
10704351071.14844	0
10704384386.196302	0
10704417702.244165	0
10704451018.292028	0
10704484333.33989	0
10704517649.387753	0
10704550964.435616	0
10704584280.483479	0
10704617595.53134	0
10704650910.579203	0
10704684226.627066	0
10704717541.674927	0
10704750857.72279	0
10704784172.770653	0
10704817487.818514	0
10704850803.866377	0
10704884118.91424	0
10704917434.962103	0
10704950750.009964	0
10704984066.057827	0
10705017381.10569	0
10705050697.153553	0
10705084012.201414	0
10705117328.249277	0
10705150643.29714	0
10705183959.345003	0
10705217274.392864	0
10705250589.440727	0
10705283905.48859	0
10705317220.536451	0
10705350536.584316	0
10705383852.63218	0
10705417167.68004	0
10705450482.727901	0
10705483798.775766	0
10705517113.823627	0
10705550429.87149	0
10705583744.919353	0
10705617059.967215	0
10705650376.015078	0
10705683691.062939	0
10705717007.110804	0
10705750322.158665	0
10705783638.206528	0
10705816954.25439	0
10705850269.302254	0
10705883584.350115	0
10705916900.397978	0
10705950215.44584	0
10705983531.493704	0
10706016846.541565	0
10706050161.589428	0
10706083477.637291	0
10706116792.685152	0
10706150108.733015	0
10706183423.780878	0
10706216739.828741	0
10706250054.876602	0
10706283370.924465	0
10706316685.972328	0
10706350002.020191	0
10706383317.068052	0
10706416633.115915	0
10706449948.163778	0
10706483264.211641	0
10706516579.259502	0
10706549895.307367	0
10706583210.355228	0
10706616525.40309	0
10706649841.450953	0
10706683156.498816	0
10706716472.546679	0
10706749787.59454	0
10706783103.642405	0
10706816418.690266	0
10706849734.738129	0
10706883049.78599	0
10706916364.833853	0
10706949680.881716	0
10706982996.929579	0
10707016311.977442	0
10707049627.025303	0
10707082943.073166	0
10707116258.121029	0
10707149574.168892	0
10707182889.216753	0
10707216205.264616	0
10707249520.312479	0
10707282836.360342	0
10707316151.408203	0
10707349467.456066	0
10707382782.50393	0
10707416097.55179	0
10707449413.599653	0
10707482729.647516	0
10707516044.69538	0
10707549360.743242	0
10707582675.791103	0
10707615990.838966	0
10707649306.88683	0
10707682621.93469	0
10707715937.982553	0
10707749253.030416	0
10707782569.07828	0
10707815884.12614	0
10707849200.174004	0
10707882515.221867	0
10707915830.269728	0
10707949146.31759	0
10707982461.365454	0
10708015777.413317	0
10708049092.461178	0
10717177542.575508	0
10717210857.623371	0
10717244173.671234	0
10717277488.719095	0
10717310804.766958	0
10717344119.814821	0
10717377435.862684	0
10717410750.910545	0
10717444065.958408	0
10717477382.006271	0
10717510697.054132	0
10717544013.101995	0
10717577328.149858	0
10717610644.197721	0
10717643960.245584	0
10717677275.293446	0
10717710590.341309	0
10717743905.38917	0
10717777221.437033	0
10717810536.484896	0
10717843852.532759	0
10717877168.580622	0
10717910483.628483	0
10717943798.676346	0
10717977114.724209	0
10718010429.77207	0
10718043745.819935	0
10718077060.867796	0
10718110376.915659	0
10718143691.96352	0
10718177007.011383	0
10718210323.059246	0
10718243639.10711	0
10718276954.154972	0
10718310269.202833	0
10718343585.250696	0
10718376900.29856	0
10718410216.346422	0
10718443531.394283	0
10718476847.442146	0
10718510162.49001	0
10718543478.537872	0
10718576793.585733	0
10718610108.633596	0
10718643424.68146	0
10718676739.72932	0
10718710055.777184	0
10718743371.825047	0
10718776686.87291	0
10718810001.92077	0
10718843317.968634	0
10718876633.016497	0
10718909949.06436	0
10718943264.11222	0
10718976580.160084	0
10719009895.207947	0
10719043211.25581	0
10719076526.30367	0
10719109842.351534	0
10719143157.399397	0
10719176472.447258	0
10719209789.495123	0
10719243103.542984	0
10719276419.590847	0
10719309734.638708	0
10719343050.686573	0
10719376365.734434	0
10719409681.782297	0
10719442996.830158	0
10719476311.878021	0
10719509627.925884	0
10719542943.973747	0
10719576259.02161	0
10719609574.069471	0
10719642890.117334	0
10719676206.165197	0
10719709521.21306	0
10719742836.260921	0
10719776152.308784	0
10719809467.356647	0
10720075991.739548	0
10720109306.787409	0
10720142622.835272	0
10720175937.883135	0
10720209253.930998	0
10720242568.978859	0
10720275885.026722	0
10720309200.074585	0
10720342516.122448	0
10720375831.17031	0
10720409146.218172	0
10720442462.266035	0
10720475777.313896	0
10720509093.36176	0
10720542408.409622	0
10720575724.457485	0
10720609039.505346	0
10720642355.55321	0
10720675670.601072	0
10720708986.648935	0
10720742301.696796	0
10720775616.74466	0
10720808932.792522	0
10720842248.840385	0
10720875563.888247	0
10720908879.936111	0
10720942194.983973	0
10720975510.031834	0
10721008826.079699	0
10721042141.12756	0
10721075457.175423	0
10721108772.223286	0
10721142088.271149	0
10721175403.31901	0
10721208719.366873	0
10721242034.414736	0
10721275349.462597	0
10721308665.51046	0
10721341981.558323	0
10721375296.606186	0
10721408611.654047	0
10721441927.70191	0
10721475242.749773	0
10721508558.797636	0
10721541873.845497	0
10721575188.89336	0
10721608504.941223	0
10721641820.989086	0
10721675136.036947	0
10721708451.08481	0
10721741767.132673	0
10721775082.180534	0
10721808398.228397	0
10721841713.27626	0
10721875028.324121	0
10721908344.371984	0
10721941660.419847	0
10721974975.46771	0
10722008290.515572	0
10722041606.563435	0
10722074922.6113	0
10722108237.65916	0
10722141552.707022	0
10722174868.754885	0
10722208183.802748	0
10722241498.850609	0
10722274814.898472	0
10722308130.946337	0
10722341445.994198	0
10722374762.04206	0
10722408077.089922	0
10722441392.137785	0
10722474708.185648	0
10722508023.23351	0
10722541339.281374	0
10722574654.329235	0
10722607970.377098	0
10722641285.424961	0
10722674606.47283	0
10722707917.520687	0
10722741232.568548	0
10722774547.616411	0
10722807862.664272	0
10722841178.712135	0
10722874494.759998	0
10722907809.807861	0
10722941125.855724	0
10722974440.903585	0
10723007755.951448	0
10723041071.999311	0
10723074387.047173	0
10723107703.095036	0
10723141018.142899	0
10723174334.190762	0
10723207649.238623	0
10723240965.286486	0
10723274280.334349	0
10723307595.38221	0
10723340911.430073	0
10723374226.477936	0
10723407542.525799	0
10723440857.57366	0
10723474173.621523	0
10723507488.669386	0
10723540804.717249	0
10723574120.765112	0
10723607435.812975	0
10723640750.860836	0
10723674065.908697	0
10723707381.95656	0
10723740698.004425	0
10723774013.052286	0
10723807328.100147	0
10723840644.148012	0
10723940590.291597	0
10723973906.339462	0
10724007221.387323	0
10724040537.435186	0
10724073852.48305	0
10724107167.53091	0
10724140483.578773	0
10724173798.626635	0
10724207114.6745	0
10724240430.722363	0
10724273745.770224	0
10724307060.818087	0
10724340376.86595	0
10724373691.91381	0
10724407007.961674	0
10724440324.009537	0
10724473639.0574	0
10724506954.10526	0
10724540269.153124	0
10724573585.200987	0
10725906206.115488	0
10725939521.16335	0
10725972836.211212	0
10726006152.259075	0
10726039467.306936	0
10726072783.3548	0
10726106098.402662	0
10726139414.450525	0
10726172729.498386	0
10726206045.54625	0
10726239360.594112	0
10726272676.641975	0
10726305991.689837	0
10726339307.737701	0
10726372622.785563	0
10726405937.833424	0
10726439253.881287	0
10726472568.92915	0
10726505884.977013	0
10726539200.024874	0
10726572516.072739	0
10726605831.1206	0
10726639147.168463	0
10726672462.216324	0
10726705778.264189	0
10726739093.31205	0
10726772408.359911	0
10726805724.407776	0
10726839039.455637	0
10726872355.5035	0
10726905670.551363	0
10726938986.599226	0
10726972301.647087	0
10727005617.69495	0
10727038932.742813	0
10727072248.790676	0
10727105563.838537	0
10727138878.8864	0
10727172194.934263	0
10727205509.982124	0
10727238827.02999	0
10727272142.07785	0
10727305457.125713	0
10727338773.173576	0
10727372088.221437	0
10727405403.2693	0
10727438719.317163	0
10727472034.365025	0
10727505349.412888	0
10727538665.46075	0
10727571981.508614	0
10727605296.556475	0
10727638611.604338	0
10727671927.6522	0
10727705242.700062	0
10727738558.747925	0
10727771873.795788	0
10727805189.84365	0
10727838504.891512	0
10727871820.939377	0
10727905135.987238	0
10727938452.0351	0
10727971767.082962	0
10728005082.130825	0
10728038398.178688	0
10728071714.226551	0
10728105029.274414	0
10728138345.322277	0
10728171660.370138	0
10731369948.96494	0
10731403265.012802	0
10731436580.060665	0
10731469896.108528	0
10731503211.15639	0
10731536526.204252	0
10731569842.252115	0
10731603157.299976	0
10731636473.34784	0
10731669789.395702	0
10731703104.443565	0
10731736420.491428	0
10731769735.53929	0
10731803050.587152	0
10731836366.635015	0
10731869681.682877	0
10731902997.73074	0
10731936312.778603	0
10731969628.826466	0
10732002943.874327	0
10732036259.922192	0
10732069574.970053	0
10732102890.017914	0
10732136206.065777	0
10732169522.113642	0
10732202837.161503	0
10732236152.209364	0
10732269468.257229	0
10732302783.30509	0
10732336099.352953	0
10732369414.400816	0
10732402730.448679	0
10732436045.49654	0
10732469361.544403	0
10732502676.592266	0
10732535992.64013	0
10732569307.68799	0
10732602623.735853	0
10732635938.783716	0
10732669253.831577	0
10732702575.87945	0
10732735885.927303	0
10732769200.975166	0
10732802516.023027	0
10732835832.07089	0
10732869147.118753	0
10732902463.166616	0
10732935778.214478	0
10732969094.26234	0
10733002409.310204	0
10733035724.358065	0
10733069041.40593	0
10733102355.45379	0
10733135671.501654	0
10733168986.549515	0
10733202302.597378	0
10733235617.64524	0
10733268933.693104	0
10733302248.740965	0
10733335563.788828	0
10733368879.83669	0
10733402195.884554	0
10733435510.932415	0
10733468826.98028	0
10733502142.028141	0
10733535457.076002	0
10733568773.123867	0
10733602088.171728	0
10733635404.219591	0
10733668719.267452	0
10733702035.315317	0
10733735350.363178	0
10733768666.411041	0
10733801981.458904	0
10733835297.506767	0
10733868612.554628	0
10733901928.602491	0
10733935243.650354	0
10733968559.698217	0
10734001874.746078	0
10734035189.793941	0
10734068505.841805	0
10734101820.889666	0
10734135136.937529	0
10734168451.985392	0
10734201768.033255	0
10734235083.081116	0
10734268399.128979	0
10734301714.176842	0
10734335030.224705	0
10734368345.272566	0
10734401661.320429	0
10734434976.368292	0
10734468292.416155	0
10734501607.464016	0
10734534922.511879	0
10734568241.559746	0
10734601554.607605	0
10734634869.655466	0
10734668184.70333	0
10734701500.751192	0
10734734815.799053	0
10734768131.846918	0
10734801447.894781	0
10734834762.942642	0
10734868077.990505	0
10734901394.038368	0
10734934709.08623	0
10734968025.134092	0
10735001340.181955	0
10735034655.229816	0
10735067971.27768	0
10735101286.325542	0
10735134602.373405	0
10735167917.421267	0
10735201233.46913	0
10735234548.516993	0
10735267864.564856	0
10735301179.612717	0
10735334495.66058	0
10735367810.708443	0
10735401126.756306	0
10735434441.804167	0
10735467756.85203	0
10735501072.899893	0
10735534387.947754	0
10735567703.995617	0
10735601019.04348	0
10735634335.091343	0
10735667650.139204	0
10735700966.187067	0
10735734281.23493	0
10735767596.282791	0
10735800912.330654	0
10735834228.37852	0
10735867543.42638	0
10735900859.474243	0
10735934174.522104	0
10735967489.569967	0
10736000805.61783	0
10736034120.665691	0
10736067436.713556	0
10736100751.761417	0
10736134067.80928	0
10736167382.857141	0
10736200698.905006	0
10736234013.952868	0
10736267329.000729	0
10736300645.048594	0
10736333960.096455	0
10736367276.144318	0
10736400592.19218	0
10736433907.240044	0
10736467222.287905	0
10736500538.335768	0
10736533853.38363	0
10736567168.431492	0
10736600484.479355	0
10736633800.527218	0
10736667115.57508	0
10736700431.622944	0
10736733746.670805	0
10736767061.718668	0
10736800377.766531	0
10736833692.814392	0
10736867008.862255	0
10736900323.910118	0
10736933639.957981	0
10736966955.005842	0
10737000271.053705	0
10737033586.101568	0
10737066902.149431	0
10737100217.197292	0
10737133533.245155	0
10737166848.293018	0
10737200164.340881	0
10737233479.388742	0
10737266795.436607	0
10737300110.484468	0
10737333425.53233	0
10737366741.580193	0
10737400056.628056	3
10737433372.675919	0
10737466687.72378	0
10737500003.771645	0
10737533318.819506	0
10737566634.867369	1
10737599949.915232	0
10737633265.963095	1
10737666581.010956	2
10737699896.058817	2
10737733212.106682	0
10737766527.154543	0
10737799843.202406	1
10737833159.250269	0
10737866474.298132	0
10737899789.345993	1
10737933105.393856	0
10737966420.44172	0
