timestamp	x	y
7710371071.525671	387.36597620295834	293.6362024621319
7710404386.442507	387.7035529014512	292.20534891527774
7710437701.359343	388.39300579925947	291.0242243629103
7710471017.2761755	389.40509253165527	289.93558962304326
7710504332.193011	390.5508815697241	288.7863832673474
7710537648.109844	391.6984999195297	287.7028270664998
7710570963.02668	392.8819118962701	286.5952905775646
7710604278.943513	394.2931940128584	285.5075381073262
7710637593.860349	395.9514010704862	284.58208985632206
7710670909.777183	397.7044936958623	283.76650283374005
7710704225.6940155	399.4726411506691	283.3790696536597
7710737540.610851	401.1541525358906	283.36866047724095
7710770856.527684	402.57286902447817	282.9786959781699
7710804171.44452	403.53023472647044	282.0151163191918
7710837486.361356	403.8627290549026	280.7827272980243
7710870802.278189	403.5141378585365	279.207243329176
7710904117.1950245	402.5883543442811	277.39758950163844
7710937433.111858	401.24140584514055	275.90217733806804
7710970749.028691	399.4227550399204	274.7791464037669
7711004063.945527	397.0362657537035	274.00107399393517
7711037378.862363	394.11586787974744	273.76927148751224
7711070694.779196	390.869267947506	274.0707403791311
7711104010.696029	387.8486739320343	274.90559670107024
7711137325.6128645	385.61103744704985	276.1765485475679
7711170641.529698	384.2006076114465	277.10859439965077
7711203956.446534	383.47316347470235	276.85420507911743
7711237272.363367	383.31235739695495	275.54175974032285
7711270587.280203	383.4656003606252	274.12462767098003
7711303903.197036	383.4487910779077	273.21636231602156
7711337218.113872	382.8053217521973	272.65255047082593
7711370534.0307045	381.2501852608809	272.5072975364014
7711403849.947538	378.9143946634027	273.0830392127691
7711437164.864374	376.25944018544754	274.0974184372583
7711470479.78121	373.45479531652126	274.83832696476964
7711503795.698043	370.5106669938099	275.3197388058954
7711537110.614879	367.47023828645916	276.10803813411286
7711570426.531712	364.199062486666	277.4757144933318
7711603742.4485445	360.86671032142647	279.3195605748228
7711637057.36538	358.0959620202489	281.437626296091
7711670373.282214	356.2813659055139	283.5603332338689
7711703688.19905	355.74802569891114	285.3458659713934
7711737003.115886	356.32536412807633	286.3730585590943
7711770319.032719	357.2859529752588	286.1904552778234
7711803634.949552	358.4897765847235	284.9595892211287
7711836949.866387	360.22168377869673	283.2484103396147
7711870265.78322	362.24026360594223	281.2599734256224
7711903580.700056	363.9635935431777	279.0889982490535
7711936895.616892	365.1113618063758	277.1053993870218
7711970211.533726	365.85541955100007	275.63330980880534
7712003527.450559	366.5287245332124	274.736857232251
7712036842.367394	367.3400410425514	274.31971895957565
7712070158.284227	368.33277606860185	274.04490112550656
7712103473.201063	369.4794486434752	273.45615834634236
7712136789.117896	370.65711131268085	272.32359511265145
7712170104.034732	371.67203532917165	270.765091066361
7712203419.951566	372.3120825774852	269.06576113117484
7712236734.868402	372.40358941444237	267.59942815352497
7712270050.785234	371.7954178614145	266.5342337448741
7712303366.702067	370.5443009432433	265.85786610649404
7712336681.618903	369.10896310435777	265.5379193157231
7712369997.535736	367.9075486168181	265.4812379528675
7712403312.452572	367.2926684822983	265.6049809892173
7712436628.369406	367.44328755438994	265.5106893144665
7712469943.286242	368.0119541227284	264.5423098875927
7712503258.203077	368.7869982398725	262.7955283068776
7712536574.11991	369.86747787073597	261.290956677319
7712569890.036743	370.9632267325193	260.7069547948792
7712603204.953579	371.6188047351272	260.7882624406045
7712636520.870412	371.78830729501544	260.95090290031186
7712669835.787248	371.88095905222525	260.9865732341056
7712703151.704082	372.21997604933256	260.84964176042286
7712736466.620917	372.8321250890061	260.46035881664096
7712769782.53775	373.63727722153425	259.84349676923676
7712803097.454586	374.6620667630333	259.2211208297137
7712836413.371419	376.0434276135071	258.8312710537539
7712869728.288255	377.746675581428	258.673034741485
7712903044.205088	379.4524032136088	258.6536069625161
7712936359.121923	380.4201694093691	258.5796961624992
7712969675.038757	379.6749725213929	258.311927315729
7713002990.95559	376.70566264796946	258.2058709934331
7713036305.872426	371.63468921081096	259.02491548603575
7713069620.789262	365.25607164278114	261.3757666592651
7713102936.706095	359.0498829252974	265.41469262743817
7713136252.622928	353.78326124525364	270.5489372448643
7713169567.539763	349.2727538272434	275.6815654783987
7713202883.456597	345.5889636029579	280.06351781961433
7713236198.373433	343.2321616835323	283.6490883693413
7713269514.290266	342.09894442988997	286.7129152264619
7713302829.207102	341.48295170120326	289.33099691585204
7713336145.123935	341.04450035368217	291.30074331633955
7713369460.040771	340.88568416199087	292.5074118926268
7713402775.957603	340.86960893690986	293.1001538271773
7713436090.874439	340.59279580064737	293.38870472374566
7713469406.791273	339.84157441748584	293.8087066914433
7713502721.708109	339.03360274648975	294.800315235517
7713536037.624942	338.85464192020584	296.32856426546556
7713569352.541778	339.1241853466727	297.9067013126496
7713602668.458611	339.2728933153709	299.1386062736704
7713635983.375446	339.4970159951834	299.938500181577
7713669299.292279	339.9168338271886	300.3568728502528
7713702614.209115	339.9262856819427	300.36930876541135
7713735930.125949	339.17474225106446	300.3035575228925
7713769245.042785	338.19880605503715	300.80343772585695
7713802560.959618	337.4682237618785	302.02330925790216
7713835876.876451	337.08721053970964	303.5799331110935
7713869191.793286	336.77516319703113	305.2421007060346
7713902507.710119	336.18631443636673	307.0437665313734
7713935822.626955	335.44313556926807	309.0126601901482
7713969137.543791	334.83863211345675	310.98781453010133
7714002453.460625	334.24622981321625	312.78421496720625
7714035769.377458	333.55476142317553	314.41084402163796
7714069084.294293	333.09339359906534	315.98225580116696
7714102400.211126	333.0043585854311	317.49596914012517
7714135715.127962	333.0551495441702	318.8043249951345
7714169031.044795	332.9311998979582	319.8961232449688
7714202346.961629	332.57156375396397	321.13780306581424
7714235661.878465	332.3089682760436	322.8585280277986
7714268976.7953005	332.68947422231435	325.0164997262343
7714302292.712133	333.70531890190045	327.1717429818265
7714335608.628966	334.56487303306056	328.9147095786421
7714368923.545802	334.82100368259387	330.13081218150234
7714402239.462636	334.76615397438576	330.8744994344785
7714435554.379471	334.8619876767748	331.32112001067173
7714468869.296307	335.2203265476595	331.4319653693767
7714502185.2131405	335.57572033697636	330.99934840990636
7714535501.129973	335.6447117980668	329.80517386548075
7714568816.046809	335.374636731003	327.5526083242918
7714602131.963642	334.9170511985939	324.14856250407297
7714635446.880478	334.44498761573885	319.8827073380719
7714668762.797311	334.0939209747316	315.27301907182306
7714702077.714147	333.9844969313957	310.8822452394249
7714735393.6309805	334.2200998455491	306.99854164517
7714768708.547816	334.5975074740355	303.71523663671695
7714802024.464649	334.8899509844339	301.07853607613214
7714835339.381485	335.1234267482829	299.054146179804
7714868655.298318	335.20318349159555	297.5431400913462
7714901970.215154	335.0821613357944	296.42833234653204
7714935286.131987	335.2823503107802	295.6063298296754
7714968601.048822	335.94221723212905	294.7651439447808
7715001916.965656	336.5116566077783	293.6042064638708
7715035231.882492	337.000299220568	292.25056971338273
7715068547.799325	337.84138183124844	290.94107360425625
7715101863.716158	338.83316271828056	289.60481348133084
7715135178.632994	339.52757849621077	288.06218250207496
7715168494.549828	339.9672435701271	286.4646265970156
7715201809.466662	340.4097092766754	285.11758979287714
7715235125.383496	341.0468373891431	284.15541585498624
7715268440.300332	341.9738827383796	283.48064122941497
7715301756.217165	343.0464869570222	283.08877493280573
7715335071.134001	343.91882808249613	282.9492098458033
7715368386.050837	344.2973660438534	282.91908771541216
7715401701.9676695	344.21619401814024	282.9731863388711
7715435017.884502	344.01145976362176	283.2577168450304
7715468332.801338	343.65192589705515	283.6479764626582
7715501648.718172	343.0289574271448	283.7351837310492
7715534963.635008	342.4161159932879	283.42100422461453
7715568279.551841	342.0605163263521	282.681601250469
7715601594.468677	341.93041299712064	281.21004111634767
7715634910.3855095	342.20490273012535	278.9421443131303
7715668225.302345	343.421222055508	276.45464082766625
7715701541.219178	345.69412213664475	274.3239111908215
7715734856.136014	348.4472773569746	272.61859781186575
7715768172.052848	350.97117308032074	271.25725718593543
7715801486.969684	352.9390782120433	270.28233947936735
7715834802.886517	354.3023315692211	269.60506501711427
7715868118.8033495	355.02348617106753	269.10391120640253
7715901433.720185	355.0688641129244	268.77005266289
7715934749.637019	354.60445897104324	268.5652091356642
7715968064.553854	353.99688986855114	268.2054470854171
7716001379.47069	353.59577992966615	267.34755543861996
7716034695.387524	353.5427130276314	266.1411096659819
7716068011.304357	353.8205729642223	264.87839155887013
7716101326.221192	354.3339398193225	263.71487843592007
7716134642.138025	354.94709350596816	262.7912880555165
7716167957.054861	355.70167434237686	261.9850469064073
7716201272.971695	356.8826555134176	261.0136284029693
7716234588.888528	358.800527767061	259.49115669842024
7716267903.805364	361.5079051138957	257.240275781047
7716301218.722199	364.7585797134711	254.80557982629077
7716334534.639032	368.1891412539288	253.19769259903788
7716367849.555868	371.3657467092627	252.82917363111542
7716401165.472701	373.8308886583448	252.9149180282968
7716434481.389535	375.30186254477525	252.63758359157353
7716467796.30637	375.8807855983409	252.24157247777504
7716501111.223206	375.9642516355056	252.27032734137916
7716534427.140039	375.8308477414807	252.5049141166145
7716567743.056872	375.56226161338543	252.67650593311197
7716601057.973708	375.5541477706162	252.89214881628172
7716634373.890541	376.22451050158014	253.34598062942143
7716667688.807377	377.35623860281237	254.0868627318559
7716701004.724211	378.3413157228178	254.76708209077788
7716734319.641046	378.50460624430576	255.02463933693952
7716767634.557881	377.58062097985044	255.04558651405068
7716800950.474715	375.9206284831721	255.04581244682288
7716834266.391548	374.0236181080593	254.80343867288553
7716867581.308384	372.10204388937325	254.21960683163255
7716900897.225217	370.2828660279365	253.49807518001336
7716934212.142053	368.70453239575363	252.80455843351015
7716967528.058887	367.37071830889386	252.37061394452496
7717000842.975721	366.3467202500511	252.1437453652451
7717034158.892555	365.5866484000017	251.77985359456773
7717067474.809388	364.9311724263308	251.3712260810758
7717100789.726224	364.2908356549271	251.13138630009414
7717134105.643057	363.63095344273574	250.8107553983335
7717167420.559893	363.03300196098274	250.3353573149234
7717200735.476728	362.6830871479904	249.83468436601285
7717234051.393561	362.7032795371619	248.94327114191788
7717267366.310397	363.139756591797	247.5722823784676
7717300682.227231	364.00060792653693	246.24900444823788
7717333997.144067	365.106253939438	244.97594523011216
7717367313.0609	366.3590040645152	243.5002627725415
7717400628.977733	368.1786865328683	241.99697133004273
7717433943.894568	370.94011850992973	240.74123028378642
7717467258.811404	374.097927270043	240.03841222943785
7717500574.728237	376.66730746715905	239.8491223021367
7717533890.645071	378.0817987713922	239.93004288979998
7717567205.561907	378.4961697038018	240.1448509071525
7717600521.47874	378.60293405612583	240.10276539428546
7717633836.395576	379.0530306477776	239.74449110161441
7717667152.312408	379.880704153459	239.59289864446112
7717700467.229244	380.6823070414233	239.40871267090608
7717733783.146078	380.96368719542596	238.59729543141663
7717767098.062913	380.19720959051415	237.30324483443857
7717800413.979747	378.24806954734703	236.1584514491748
7717833728.896583	375.5423933214456	235.34601623067385
7717867044.813416	372.5692018512061	234.5911862034767
7717900359.730251	369.55899999253455	233.7086203178592
7717933675.647084	366.79216622050063	233.03169554830697
7717966990.56392	364.52436661686073	233.023805079274
7718000306.480754	362.7522477544689	233.23154199588748
7718033621.397589	361.5851088274515	233.0134288443834
7718066937.314423	361.2491170331964	232.52755360533595
7718100253.231256	361.5312383359062	231.8970229504158
7718133568.148091	361.93828202635194	231.0664287494488
7718166883.064927	362.2562625206934	230.3848996503551
7718200198.98176	362.46250974777615	230.21326387759117
7718233514.898594	362.6530532746913	230.3871911076795
7718266829.815429	363.08204426994183	230.29802901846634
7718300145.732263	363.8836178668627	229.41990536571328
7718333460.649098	364.95526977814814	228.0473026958616
7718366776.565931	366.12974598967605	227.05019126783344
7718400091.482767	367.2408385038278	226.5354121116986
7718433407.3996	368.3156807325534	225.9340969492479
7718466722.316436	369.51497452709305	225.12334804246018
7718500038.23327	370.8507249901804	224.0923793866405
7718533353.1501045	372.16442947433785	222.56085946243812
7718566669.066938	373.0890086738401	220.93272108241683
7718599983.983774	373.4494124499627	219.78659296662295
7718633299.900607	373.5043066528181	219.01089137333418
7718666614.817443	373.571040272183	218.18516149899932
7718699930.734276	373.8961666643279	217.30874879849782
7718733245.651112	374.6160651094855	216.82723525482737
7718766561.5679455	375.7142082533661	216.77423155530403
7718799877.484778	377.14654229367807	216.40571421585955
7718833192.401614	378.78833056571443	215.22514300036633
7718866508.318447	380.4817569202496	213.81571779010088
7718899823.235283	382.0221058400754	213.0657128231768
7718933139.152116	383.157704013845	212.9293082001506
7718966454.068952	383.69195026674663	213.00650701076958
7718999769.9857855	383.633814777976	213.19687131913724
7719033084.902621	383.20731945243824	213.54213410222013
7719066400.819454	382.7958073977393	213.96378619303013
7719099715.73629	382.85065155309513	214.02251987151357
7719133031.653123	383.66693135730463	213.42751198674367
7719166346.569959	385.2143691402612	212.54924563352847
7719199662.486792	387.43279779601744	211.76332295241258
7719232977.403627	390.19679021976657	211.2723570889713
7719266293.320461	393.28220576223964	211.33821789567335
7719299608.237296	396.72950973390135	212.13562063303064
7719332924.15413	400.30431365576896	213.66807113295314
7719366240.070963	403.2826640372672	215.82799632833354
7719399554.987799	405.54906108502036	218.03970648457405
7719432870.904632	407.59035985471513	219.4745042859615
7719466185.821467	409.20065161715127	219.88053870461206
7719499500.738303	410.1356155159276	219.58120852072162
7719532816.655137	411.19478730455575	218.99432924864854
7719566131.571972	413.0258481464183	218.6803638296452
7719599447.488806	415.32810969717696	219.42469766883588
7719632763.405639	417.489758572163	221.81891056039416
7719666078.3224745	419.25402135223504	225.81814075093104
7719699394.239307	420.69920101903233	230.75987075205072
7719732709.156143	421.8339613528852	235.9095915573
7719766025.072977	422.4510818617515	240.65432905389883
7719799339.989813	422.5105163199674	244.56934796384198
7719832654.906648	422.58683750011244	247.70239456980744
7719865970.823482	423.1126396612631	250.15742166710504
7719899286.7403145	423.6350052106845	251.75469139957008
7719932601.65715	423.66485353165035	252.2402833859114
7719965917.573983	423.4759436017528	251.7585074755608
7719999232.490819	423.29659393267156	250.7132508144898
7720032548.407653	422.9610375501513	249.3379343777659
7720065863.324488	422.5113426820727	247.74925039958572
7720099179.241322	422.2739365842823	246.25694519708202
7720132494.158157	422.4122709377107	245.364300244441
7720165810.07499	422.78444023332423	245.4040384782181
7720199124.991826	423.0519630262577	246.36378588305675
7720232440.908659	423.0712395127281	247.90309838718346
7720265755.825495	423.03496388559824	249.50640976398262
7720299071.742329	423.2094502665359	250.8044846679153
7720332387.659162	423.721971649973	251.6085140865458
7720365702.575997	424.4727417750352	251.9264744367412
7720399017.492833	425.1978301108234	251.98132700740751
7720432333.409666	425.85755686917173	252.05126116349976
7720465649.326499	426.8082009209666	252.36118004278305
7720498964.243335	428.1436312756735	252.9540424146226
7720532280.160169	429.37880494820337	253.52549762417956
7720565595.077004	430.02819903944055	253.73994095833072
7720598910.993837	430.11881072710923	253.6042579914805
7720632225.910673	429.9843301760798	253.38555586859684
7720665541.827506	429.7858432987695	253.46011684613543
7720698856.744342	429.50050799824857	254.44228112755593
7720732172.661175	428.870035474954	257.01422205086476
7720765487.578011	427.60505835483485	261.1906475299518
7720798803.494844	425.6396723206491	266.190284307818
7720832118.41168	422.9509341113397	271.11785512865544
7720865434.328513	419.65791527858937	275.4759666191871
7720898749.245349	415.9805500723278	279.18225795672487
7720932065.162182	412.03902892309554	282.47826061978515
7720965380.079018	407.8959466682859	285.2638521324749
7720998695.995851	403.8645186141002	287.38898765063544
7721032011.912684	400.5057331425365	289.3510575289243
7721065327.829517	398.2048574547761	291.32873573551694
7721098642.746353	396.97730709722856	292.8530471995679
7721131957.663189	396.64964170264307	294.2230141962614
7721165272.580025	397.12905724259963	296.06169747695736
7721198588.496858	398.4449762247103	298.2549956466107
7721231904.413691	400.35406098048526	300.52041185606805
7721265219.330526	402.2427640041255	302.6393964550376
7721298534.247362	403.2415137972376	304.4286194735753
7721331850.164196	402.8271130533616	305.8523250254622
7721365166.081029	401.25499036317433	306.77556284580527
7721398480.997865	399.2457753529741	307.3442262416841
7721431796.914698	397.5638462193472	307.8184352563783
7721465111.831533	396.6237773815951	308.2330890547865
7721498427.748366	396.3939992116442	308.66053384019426
7721531742.665202	396.75532471905893	309.17200945991505
7721565058.582036	397.58195525332565	309.7827219193889
7721598373.498872	398.7160727977027	310.7143326351127
7721631689.415705	400.0604471815946	312.02730466925254
7721665004.3325405	401.56113315149855	313.24768029145844
7721698320.249373	403.1910117887442	314.14964579802285
7721731636.166206	404.89118188235636	315.2383913784238
7721764951.083042	406.508987164182	316.6274504049408
7721798265.999878	408.06368357595625	317.6557203408113
7721831581.916712	409.8616372050776	317.7482536963597
7721864897.833545	411.9957569574095	317.224154773094
7721898212.7503805	414.09452705034465	316.8826674397433
7721931528.667213	415.53060111718594	316.95326039011445
7721964843.584049	415.864957141849	317.3037977395909
7721998159.500882	415.1165970232046	317.81554731608145
7722031475.417716	413.58591283301394	318.49907722507675
7722064790.334552	411.5844396227531	319.6313741872424
7722098105.251388	409.515173514536	321.3464796974995
7722131421.1682205	407.662197761924	323.3013603547439
7722164736.085056	405.95190553315183	325.1317306363306
7722198052.001889	404.1304278807117	326.82353692831003
7722231366.918725	402.0295879923981	328.174217099443
7722264682.835558	399.6621090360338	329.13621793634877
7722297997.752394	397.01757682902456	330.2280112259987
7722331313.669228	394.26124502521196	331.4320897955941
7722364628.586063	391.6551731666002	332.2999985634884
7722397944.502896	389.30475600875513	332.92661302508384
7722431259.419732	387.3806013475438	333.43121905653885
7722464575.336565	386.00545286234006	333.9455463459585
7722497890.253401	385.19961086956596	334.8977630383018
7722531206.170234	385.17631810614296	336.2897746585932
7722564522.087068	386.0182418387025	337.7722960304607
7722597837.003903	387.3992259024842	338.9474586892909
7722631152.920736	388.91509707201584	339.576645250085
7722664467.837572	390.3347447417395	339.9929097136336
7722697782.754408	391.4431721434884	340.7163461870295
7722731099.671238	392.1444242560135	341.8571369652333
7722764413.588077	392.63972726692106	343.05047344633874
7722797729.5049095	393.2867749914215	343.8781105938874
7722831045.421743	394.24660862891216	344.2587444154736
7722864360.338579	395.36396284338116	344.54438878639553
7722897676.255412	396.5405528171596	345.2257149178491
7722930991.172248	397.75753142117134	346.3028407305794
7722964307.089081	398.91687153172694	347.29788632935026
7722997622.005917	399.9377010882122	347.77613665670526
7723030937.9227495	400.7779748400047	347.8923336298917
7723064252.839585	401.5263784900651	348.14445529205005
7723097568.756419	402.461661414746	348.66024090622557
7723130883.673255	403.8827415246631	349.21972113515415
7723164199.590088	405.8336850104123	349.70068569655604
7723197514.506924	408.03918447475485	350.4100058515592
7723230830.423757	410.14960906363456	352.047738173076
7723264145.340592	411.7189039407125	354.52934069850903
7723297461.257425	412.37969768652925	357.0771173839879
7723330777.174259	412.2447123173189	359.56681968186575
7723364092.091095	411.48127614782754	361.95129663362195
7723397407.007931	410.0608614552482	363.93772899047485
7723430722.924764	408.1763688887753	365.69290582037934
7723464037.841599	406.2908090670601	367.39621142003995
7723497353.758432	404.80195653709006	369.0704731117269
7723530669.675265	403.7400628018242	371.24581117581744
7723563984.592101	402.7584309031578	374.2610798916602
7723597300.508935	401.5568636845605	377.2118760659718
7723630615.425771	400.1075660579895	379.12969387854884
7723663931.342604	398.71840707117946	380.1520542963754
7723697246.259439	397.9258106062606	380.97399216857553
7723730562.176272	398.19177290453496	381.86718242589046
7723763877.093108	399.48592411480075	382.50099549908646
7723797193.009941	401.1310788610351	382.69973667198093
7723830507.926777	402.40504683174004	382.69032818643456
7723863823.843611	403.08861452097085	382.4859580133106
7723897138.760447	403.2600532691011	382.1231334842396
7723930454.677279	403.1044140792096	381.74577576509836
7723963769.594115	402.77022887142857	381.4566341955522
7723997085.510948	402.19738024075014	381.2007138788053
7724030400.427784	401.11717784654985	381.05437994435886
7724063716.344617	399.13546029160096	381.10157604380413
7724097031.261453	396.14672764444873	381.150148980859
7724130347.178287	392.5792993853738	380.85634408048156
7724163662.095122	389.01876573674565	380.15544583320246
7724196978.011955	385.5734612117317	379.4994157504376
7724230292.928791	382.3639336017279	379.1570507987977
7724263608.845624	379.6574585745803	378.82268125314675
7724296923.76246	377.24324122976515	378.58712195820794
7724330239.679293	374.7627927307273	378.9793248672737
7724363555.596127	372.51564313045054	380.0096251927987
7724396870.512962	370.8981760038766	381.6043511770181
7724430186.429795	369.7484757359722	383.9508375752266
7724463501.346631	369.24549169194734	386.626905719291
7724496817.263464	369.6857713752467	389.07088788714975
7724530132.1803	370.8059860789418	391.070710029532
7724563448.097133	372.338137748672	392.3190885564877
7724596763.013968	373.8877116658042	393.0106391765228
7724630078.930802	374.6360577381693	393.80179025151216
7724663393.847638	374.1721337044294	394.6436769504903
7724696709.764471	372.77254994623365	395.29672273984664
7724730024.681307	370.9785374201926	395.99460176857036
7724763340.59814	369.60227407014924	396.7343792705877
7724796655.514976	369.1041796098355	397.39097491308
7724829971.431808	369.0888158372562	398.0553904255083
7724863286.348644	369.05563799437084	398.626103060313
7724896602.265478	368.9547783036495	398.78297848268113
7724929917.182314	368.678988045299	398.4246728817611
7724963233.099147	367.80688565084097	397.7937368294508
7724996549.01598	366.26331015694	397.10011499397336
7725029863.932816	364.5692225709014	396.3565380966772
7725063178.849651	362.8423776719055	395.9071520383919
7725096494.766484	361.1313796080088	395.9126288723919
7725129809.68332	359.7287307384892	396.10762226202127
7725163125.600154	358.30080428944217	396.4681202096514
7725196441.516987	356.7306217056557	396.95398021035413
7725229756.433823	355.6380803146139	397.2610749069626
7725263071.350658	355.1807931094322	397.45592364603226
7725296387.267491	355.0014069308415	397.76568045884517
7725329703.184324	355.0826056525176	398.23578386692964
7725363018.10116	355.71432011129684	398.9702155963383
7725396334.017994	356.9306386719549	400.04835077186164
7725429648.93483	358.3050940059749	401.55063208928505
7725462964.851663	359.480918039578	403.29780906030885
7725496279.768498	360.43302956301113	404.7679921224263
7725529595.685331	361.1539997884407	405.8016117512566
7725562910.602167	361.7035882138562	406.5941599208719
7725596226.519	362.24744004729297	407.1849866222159
7725629541.435836	362.8169376420582	407.53748445820145
7725662857.35267	363.28731519620356	407.7837938029542
7725696172.2695055	363.58309590632126	408.0855271480839
7725729488.186338	363.7600507744414	408.4914567895985
7725762803.103174	363.9045222841404	409.1355074693916
7725796119.020007	364.1569859843836	410.02927158835695
7725829433.936843	364.84153302149343	410.7382288545179
7725862749.853676	366.1477617347527	411.0404187196947
7725896065.77051	367.67414609912305	411.3830528083738
7725929380.6873455	368.8154485439367	412.0242708970456
7725962695.604181	369.4511961593157	412.46945200598793
7725996011.521014	369.7880426917059	412.13731485760104
7726029327.437847	369.8968465136302	411.0254973795195
7726062642.354683	369.52564727219925	409.69817973343805
7726095958.271516	368.3654651171786	408.5074592875943
7726129273.188352	366.6164332045177	407.3529361571442
7726162589.1051855	364.60188532402924	406.27047456167395
7726195904.022021	362.4675592130701	405.61501050932776
7726229219.938854	360.5997047865734	405.518220134657
7726262534.85569	359.55109976569736	406.0199981573261
7726295850.772523	359.56957381069975	407.147680562203
7726329165.689359	360.45718655834185	408.5987146777002
7726362481.606192	361.3247586442098	410.0719033848139
7726395796.523027	361.3970616902106	411.43381069463635
7726429112.439861	360.8745121254181	412.42836933833183
7726462427.356697	359.95499757925296	413.06163781602226
7726495743.27353	358.5292344610707	413.47170720398435
7726529058.190366	357.1435994451682	413.4132522196262
7726562374.107199	356.3757140310438	412.96510748563026
7726595690.024032	356.2918173061898	412.51972253701973
7726629004.940867	356.5243191853185	412.28800179390527
7726662319.857703	356.67506642943283	412.1769315223011
7726695635.774537	356.6786746519479	412.00828893867396
7726728950.691373	356.574801766558	411.6900823750043
7726762266.608206	356.4739023792475	411.1138792294217
7726795582.525039	356.39850815790675	410.34703623272515
7726828897.4418745	356.19534964825664	409.6146774348708
7726862213.358707	355.7571387800285	409.0554114808459
7726895528.275543	355.2262672114285	408.5397224217177
7726928844.192377	354.87823337640634	407.93627821950804
7726962159.109213	354.5354841897773	407.5060751408934
7726995474.026049	353.69542118486544	407.69624640217256
7727028789.942882	352.35927474460993	408.381437232481
7727062105.8597145	351.2349738994259	408.9989060950907
7727095420.77655	350.9373960105584	409.32815191294
7727128736.693383	351.26773703115805	409.5382634414855
7727162051.610219	351.6508186229032	409.7846950863135
7727195367.527053	351.89245914922304	409.98248118686394
7727228682.443889	351.86936182793846	410.01981760637165
7727261998.360722	351.34489167528164	409.8937989984318
7727295314.2775545	350.30307673107916	409.4564237996375
7727328629.19439	349.08479256096314	408.47433359394347
7727361944.111226	348.0289872155666	407.0152779817947
7727395260.028059	347.23280103260583	405.3491337604517
7727428574.944895	346.8622840115257	403.68267548809075
7727461890.861729	347.13601887688577	402.29568148358624
7727495205.778564	347.8176319749444	401.68400432795534
7727528521.695397	348.4420607868953	402.26070269660397
7727561836.612233	349.2304936839141	404.15938847165745
7727595152.529066	350.6849115761734	407.2093644157579
7727628468.445899	352.72052134673805	410.88964489400314
7727661783.362735	354.7371764245417	414.4625751050429
7727695099.279569	356.3715958645561	417.10938026566623
7727728414.196404	357.4361777818249	418.7181967612391
7727761730.113237	357.6135560274354	419.84668521161353
7727795045.030073	357.1121753495338	420.67012667660686
7727828359.946909	356.4093047733941	421.27455504180216
7727861675.863742	355.65703415538104	422.00681048445006
7727894991.780575	355.21651296714356	422.8325335146611
7727928306.697411	355.49418823218303	423.625267886665
7727961622.614244	356.38747107122055	424.50868806478826
7727994937.53108	357.4328870878025	425.4712330700056
7728028253.447913	358.0563620523507	426.33002688874853
7728061568.364749	357.7971086480282	427.1456246347825
7728094884.281582	356.73342914578797	428.2383460620961
7728128199.198418	355.7383689875088	429.26545077472935
